type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	sample.sample_id	laboratory_procedure.laboratory_procedure_id	file_id	file_description	file_type
file	2999_OncotypeDXqRTPCR.txt	1b1f9c79-b75e-587a-8ca3-62909bb19cb6	318.0	07bd574f24283ca0bd1699acdaff6ad2	uploaded	s3://bento-files/PACT1-1K/2999_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-2946465	BENTO-LAB-001	BENTO-FILE-2946465	qRT-PCR output	text
file	3006_OncotypeDXqRTPCR.txt	85b8ace5-9a32-5e44-af78-b09882e27494	316.0	637d41dc4eeefc86c076029d610f3272	uploaded	s3://bento-files/PACT1-1K/3006_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-2950822	BENTO-LAB-001	BENTO-FILE-2950822	qRT-PCR output	text
file	3019_OncotypeDXqRTPCR.txt	8c0cf564-e64d-57a8-bbdf-5bd2c9449c62	320.0	a456b2d3e8969af55127a6bb66d1e7d2	uploaded	s3://bento-files/PACT1-1K/3019_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-2968052	BENTO-LAB-001	BENTO-FILE-2968052	qRT-PCR output	text
file	3025_OncotypeDXqRTPCR.txt	a008a51a-787b-5a0d-8cff-1b985ce7a555	317.0	a84b82b1aa50f62310bae87df914f0ba	uploaded	s3://bento-files/PACT1-1K/3025_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-2972758	BENTO-LAB-001	BENTO-FILE-2972758	qRT-PCR output	text
file	3031_OncotypeDXqRTPCR.txt	1541dc67-9b97-5a84-958e-677a0688a3ff	317.0	0de5963586e2761c43b5405d531abc6c	uploaded	s3://bento-files/PACT1-1K/3031_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-2981711	BENTO-LAB-001	BENTO-FILE-2981711	qRT-PCR output	text
file	3036_OncotypeDXqRTPCR.txt	b2bf0060-6d1d-5a63-9f59-4edc46c6171a	317.0	80718895a26c1054696cbcef7be2b6c3	uploaded	s3://bento-files/PACT1-1K/3036_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-2988816	BENTO-LAB-001	BENTO-FILE-2988816	qRT-PCR output	text
file	3055_OncotypeDXqRTPCR.txt	fc7434a5-6db0-5331-8afc-1fc96ee530fe	316.0	afe1bc5a9675959df52ae4586e175e62	uploaded	s3://bento-files/PACT1-1K/3055_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3006389	BENTO-LAB-001	BENTO-FILE-3006389	qRT-PCR output	text
file	3057_OncotypeDXqRTPCR.txt	2d34d151-432e-582a-9d95-78652ebeb35e	318.0	51801a149f64de3f19221316cdcec0ec	uploaded	s3://bento-files/PACT1-1K/3057_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3009497	BENTO-LAB-001	BENTO-FILE-3009497	qRT-PCR output	text
file	3060_OncotypeDXqRTPCR.txt	4ebf2367-f088-5365-859b-29a2c0f2c125	320.0	9ef324290b3856daef235de86a267e34	uploaded	s3://bento-files/PACT1-1K/3060_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3013249	BENTO-LAB-001	BENTO-FILE-3013249	qRT-PCR output	text
file	3064_OncotypeDXqRTPCR.txt	ca5dfe58-010b-5e15-ade3-9c2d274e9c88	317.0	36f50a13b93fac537264062248f05337	uploaded	s3://bento-files/PACT1-1K/3064_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3015177	BENTO-LAB-001	BENTO-FILE-3015177	qRT-PCR output	text
file	3080_OncotypeDXqRTPCR.txt	556b1318-b74b-5a20-abb2-47bc48a07d2d	316.0	977b9032f2eec85906a66b94a2b2d2eb	uploaded	s3://bento-files/PACT1-1K/3080_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3026590	BENTO-LAB-001	BENTO-FILE-3026590	qRT-PCR output	text
file	3086_OncotypeDXqRTPCR.txt	c7901842-4d7b-5e6c-93df-dcacc5343d57	319.0	ca64189da730f7dad630243a15daa33e	uploaded	s3://bento-files/PACT1-1K/3086_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3035842	BENTO-LAB-001	BENTO-FILE-3035842	qRT-PCR output	text
file	3100_OncotypeDXqRTPCR.txt	2840c66c-b7c8-52e6-8a39-1876dbdbe177	320.0	d3d1e386f7e74cc20464e821fe21554a	uploaded	s3://bento-files/PACT1-1K/3100_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3049073	BENTO-LAB-001	BENTO-FILE-3049073	qRT-PCR output	text
file	3116_OncotypeDXqRTPCR.txt	3c27c7a6-a72a-5a5f-8a07-191238efd41f	317.0	2d2d0cc36a87b5e112707a0dd77b99b2	uploaded	s3://bento-files/PACT1-1K/3116_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3063864	BENTO-LAB-001	BENTO-FILE-3063864	qRT-PCR output	text
file	3117_OncotypeDXqRTPCR.txt	1a88679b-b38e-5076-973e-84bce36bafeb	319.0	63cd500733e8707858310cc4f1c260ff	uploaded	s3://bento-files/PACT1-1K/3117_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3064418	BENTO-LAB-001	BENTO-FILE-3064418	qRT-PCR output	text
file	3148_OncotypeDXqRTPCR.txt	99b3bdcc-f443-50c0-aa88-cc1c53518636	319.0	165fc6875a0b5f9e856f8a181069b71c	uploaded	s3://bento-files/PACT1-1K/3148_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3100918	BENTO-LAB-001	BENTO-FILE-3100918	qRT-PCR output	text
file	3158_OncotypeDXqRTPCR.txt	e468bc21-691b-5a6a-949b-c5b9eac6364e	317.0	421bd9f0086bb8e3537363152979d003	uploaded	s3://bento-files/PACT1-1K/3158_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3108627	BENTO-LAB-001	BENTO-FILE-3108627	qRT-PCR output	text
file	3194_OncotypeDXqRTPCR.txt	e1b273bc-5204-5642-b0de-e0c7857b75dc	317.0	1de9ccaf96812c332fe5216603710995	uploaded	s3://bento-files/PACT1-1K/3194_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3142006	BENTO-LAB-001	BENTO-FILE-3142006	qRT-PCR output	text
file	3199_OncotypeDXqRTPCR.txt	3301f1d9-964d-5c5a-a8be-cd7ba89d73d2	317.0	6c293e1a4eb307f89622661091160751	uploaded	s3://bento-files/PACT1-1K/3199_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3143542	BENTO-LAB-001	BENTO-FILE-3143542	qRT-PCR output	text
file	3245_OncotypeDXqRTPCR.txt	b2db1c30-bf38-5e35-8d2f-28979a8c665c	318.0	8b70f16e89787de5a540d71c4489a56b	uploaded	s3://bento-files/PACT1-1K/3245_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3187260	BENTO-LAB-001	BENTO-FILE-3187260	qRT-PCR output	text
file	3253_OncotypeDXqRTPCR.txt	bc468473-4904-5c07-8b58-e3ee4ceecb3e	317.0	4f9597a6d4f39fcec91309bb1b8c4fc5	uploaded	s3://bento-files/PACT1-1K/3253_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3193236	BENTO-LAB-001	BENTO-FILE-3193236	qRT-PCR output	text
file	3279_OncotypeDXqRTPCR.txt	082a4fca-94e7-5fa3-baf9-4e0547aad96f	318.0	b540569ee0d70d37fc8d6c131a24a688	uploaded	s3://bento-files/PACT1-1K/3279_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3215626	BENTO-LAB-001	BENTO-FILE-3215626	qRT-PCR output	text
file	3314_OncotypeDXqRTPCR.txt	0298c44c-832a-5883-b07b-06ccc053034f	316.0	e64e8c950491c6a28d9504948885f1e5	uploaded	s3://bento-files/PACT1-1K/3314_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3240238	BENTO-LAB-001	BENTO-FILE-3240238	qRT-PCR output	text
file	3319_OncotypeDXqRTPCR.txt	0add8c6b-ea29-5b98-af7b-f8a99abd4896	316.0	35fefec3a2f6bc1d25e8bef28498c36e	uploaded	s3://bento-files/PACT1-1K/3319_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3247339	BENTO-LAB-001	BENTO-FILE-3247339	qRT-PCR output	text
file	3338_OncotypeDXqRTPCR.txt	36dc6fe5-b87b-5707-b736-7eb7ec393c23	318.0	6a73406edb179032ec68fa5a08f83cab	uploaded	s3://bento-files/PACT1-1K/3338_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3259935	BENTO-LAB-001	BENTO-FILE-3259935	qRT-PCR output	text
file	3342_OncotypeDXqRTPCR.txt	a16ec872-4f90-54a6-ab7a-f25fe50f9083	318.0	4b22b63ec1e441381208803180c4e90f	uploaded	s3://bento-files/PACT1-1K/3342_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3266027	BENTO-LAB-001	BENTO-FILE-3266027	qRT-PCR output	text
file	3343_OncotypeDXqRTPCR.txt	40cf1064-2bd8-5b3c-9a6a-ac22979632dc	317.0	93559630fc409244d27c4f642d4a889f	uploaded	s3://bento-files/PACT1-1K/3343_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3267700	BENTO-LAB-001	BENTO-FILE-3267700	qRT-PCR output	text
file	3348_OncotypeDXqRTPCR.txt	f7b173a3-9a7e-5c9e-a68c-425e26f513d6	314.0	8aa2264a7e5891a0a125d831fc026ccf	uploaded	s3://bento-files/PACT1-1K/3348_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3272958	BENTO-LAB-001	BENTO-FILE-3272958	qRT-PCR output	text
file	3352_OncotypeDXqRTPCR.txt	2f1777a8-6567-5bfa-bc6a-2c6c6da1a7a0	320.0	e616240ed99ebd2a7e4b751dc2dbd2ba	uploaded	s3://bento-files/PACT1-1K/3352_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3276476	BENTO-LAB-001	BENTO-FILE-3276476	qRT-PCR output	text
file	3357_OncotypeDXqRTPCR.txt	37e62ed6-f8d8-55e3-97f7-dd637384b3a3	319.0	1276f54f70a4c08e41e22b7789602bda	uploaded	s3://bento-files/PACT1-1K/3357_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3282798	BENTO-LAB-001	BENTO-FILE-3282798	qRT-PCR output	text
file	3368_OncotypeDXqRTPCR.txt	46b875b9-6e34-52a6-8e40-0a5db4ea52f2	319.0	3e093f28001335b7bb88b67ea547dcba	uploaded	s3://bento-files/PACT1-1K/3368_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3292831	BENTO-LAB-001	BENTO-FILE-3292831	qRT-PCR output	text
file	3371_OncotypeDXqRTPCR.txt	7bf02f48-306b-5edf-96f2-240166fe8381	319.0	957ccbc0745160d0c774656e1fa086a6	uploaded	s3://bento-files/PACT1-1K/3371_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3295670	BENTO-LAB-001	BENTO-FILE-3295670	qRT-PCR output	text
file	3372_OncotypeDXqRTPCR.txt	ef7c7240-1595-53e7-bbd3-beae458abf51	318.0	a17889d1efc5df51a60b97c9ee63ddba	uploaded	s3://bento-files/PACT1-1K/3372_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3295756	BENTO-LAB-001	BENTO-FILE-3295756	qRT-PCR output	text
file	3375_OncotypeDXqRTPCR.txt	8b7e3157-7380-5de4-b18b-0b1f7f7c2f95	315.0	a9132505750533080505befe69c9f43a	uploaded	s3://bento-files/PACT1-1K/3375_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3296613	BENTO-LAB-001	BENTO-FILE-3296613	qRT-PCR output	text
file	3385_OncotypeDXqRTPCR.txt	ba3d5996-bbad-58fe-a43f-6649eba59b8f	319.0	2e29e877b3aeb3dd10345b4cf16d41e7	uploaded	s3://bento-files/PACT1-1K/3385_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3307656	BENTO-LAB-001	BENTO-FILE-3307656	qRT-PCR output	text
file	3404_OncotypeDXqRTPCR.txt	a717c029-7e0e-5f49-a948-124e5e618cde	318.0	6af79f751d1505414d088690f05eae22	uploaded	s3://bento-files/PACT1-1K/3404_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3328327	BENTO-LAB-001	BENTO-FILE-3328327	qRT-PCR output	text
file	3407_OncotypeDXqRTPCR.txt	12b33765-f0c6-597d-8fb1-e584e142a1f5	319.0	7090105237ecc1e59e3a387f3586c884	uploaded	s3://bento-files/PACT1-1K/3407_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3332071	BENTO-LAB-001	BENTO-FILE-3332071	qRT-PCR output	text
file	3409_OncotypeDXqRTPCR.txt	efacdd60-aa7d-5c10-95e6-837b13bd91ec	317.0	00de664110eeb273f965cfcd34bb60c4	uploaded	s3://bento-files/PACT1-1K/3409_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3334468	BENTO-LAB-001	BENTO-FILE-3334468	qRT-PCR output	text
file	3420_OncotypeDXqRTPCR.txt	60f5f022-997c-5705-8ad9-ad9542dd3e62	317.0	18c705fd771113d660a67c4dc4e91f4d	uploaded	s3://bento-files/PACT1-1K/3420_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3343106	BENTO-LAB-001	BENTO-FILE-3343106	qRT-PCR output	text
file	3421_OncotypeDXqRTPCR.txt	016afe09-443e-569a-8b12-9d374276dfbe	318.0	52292d5052152bc8d8cf3fe35e75dac3	uploaded	s3://bento-files/PACT1-1K/3421_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3343163	BENTO-LAB-001	BENTO-FILE-3343163	qRT-PCR output	text
file	3430_OncotypeDXqRTPCR.txt	21903253-8508-5dfd-990e-6e90247ab08a	318.0	47c6e0a5f3997f385b4e050ea0a49179	uploaded	s3://bento-files/PACT1-1K/3430_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3351321	BENTO-LAB-001	BENTO-FILE-3351321	qRT-PCR output	text
file	3433_OncotypeDXqRTPCR.txt	707d5cf3-5b38-5ff0-9fef-ca52db6a238e	318.0	19b3b5263be7d7d1cc2318b7b1044d16	uploaded	s3://bento-files/PACT1-1K/3433_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3356521	BENTO-LAB-001	BENTO-FILE-3356521	qRT-PCR output	text
file	3437_OncotypeDXqRTPCR.txt	9161cc96-8877-5877-b365-a4732bf283e6	317.0	65ddca041ba9c922e4cfc22917f580a5	uploaded	s3://bento-files/PACT1-1K/3437_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3359263	BENTO-LAB-001	BENTO-FILE-3359263	qRT-PCR output	text
file	3439_OncotypeDXqRTPCR.txt	5bf433e7-94d5-5f6c-89df-5131d5e3ef7a	319.0	de3c60ea7a908fe78632ed08ec148683	uploaded	s3://bento-files/PACT1-1K/3439_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3364396	BENTO-LAB-001	BENTO-FILE-3364396	qRT-PCR output	text
file	3441_OncotypeDXqRTPCR.txt	08a7d74d-0aa7-5100-bc78-c67e68c7727e	317.0	707f45c43236e4b984d44fc1dad0b05d	uploaded	s3://bento-files/PACT1-1K/3441_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3365171	BENTO-LAB-001	BENTO-FILE-3365171	qRT-PCR output	text
file	3444_OncotypeDXqRTPCR.txt	badbf6c5-ed31-5200-89ac-9a4be15b487e	317.0	ce0999fcb8213a02d6da09e8f497a5bd	uploaded	s3://bento-files/PACT1-1K/3444_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3368345	BENTO-LAB-001	BENTO-FILE-3368345	qRT-PCR output	text
file	3467_OncotypeDXqRTPCR.txt	a9cd7278-0e15-5f4d-9ee5-e0093d22c86d	319.0	5b6d52a3b9945b8c7783f7810e0a26e1	uploaded	s3://bento-files/PACT1-1K/3467_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3393522	BENTO-LAB-001	BENTO-FILE-3393522	qRT-PCR output	text
file	3469_OncotypeDXqRTPCR.txt	27a60889-ab61-5a49-81fc-5297bd617c2a	320.0	a87c69d8f95eb38148d8f6870981bd95	uploaded	s3://bento-files/PACT1-1K/3469_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3394052	BENTO-LAB-001	BENTO-FILE-3394052	qRT-PCR output	text
file	3479_OncotypeDXqRTPCR.txt	cbdcb970-2385-591a-a595-f9988369939b	318.0	38c78d238ce4ad90fbae8a7942a20b20	uploaded	s3://bento-files/PACT1-1K/3479_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3401013	BENTO-LAB-001	BENTO-FILE-3401013	qRT-PCR output	text
file	3484_OncotypeDXqRTPCR.txt	cce441ca-5ad3-53e7-935f-78f3ce292245	319.0	dccac3f592a7c92f9083df9c6ed54843	uploaded	s3://bento-files/PACT1-1K/3484_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3405467	BENTO-LAB-001	BENTO-FILE-3405467	qRT-PCR output	text
file	3488_OncotypeDXqRTPCR.txt	16de5715-9d25-5cba-8562-319fdbc5eebb	310.0	1b548306537571b94be0ef1bc7dccddb	uploaded	s3://bento-files/PACT1-1K/3488_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3406760	BENTO-LAB-001	BENTO-FILE-3406760	qRT-PCR output	text
file	3493_OncotypeDXqRTPCR.txt	1be06b8e-408c-5800-86df-ae28269714ca	318.0	de80ed907ab32e3b13e139ab7760dbc9	uploaded	s3://bento-files/PACT1-1K/3493_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3410751	BENTO-LAB-001	BENTO-FILE-3410751	qRT-PCR output	text
file	3494_OncotypeDXqRTPCR.txt	ba2081a2-4793-56fa-baa4-0f57c5922843	319.0	75f7a15a39085a7e6398ef4f42fd0cab	uploaded	s3://bento-files/PACT1-1K/3494_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3412334	BENTO-LAB-001	BENTO-FILE-3412334	qRT-PCR output	text
file	3522_OncotypeDXqRTPCR.txt	92d9c1b8-872f-5bc4-840a-854761b90aa3	317.0	da8d7fc8b94285e19237a9984c5de0fa	uploaded	s3://bento-files/PACT1-1K/3522_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3443623	BENTO-LAB-001	BENTO-FILE-3443623	qRT-PCR output	text
file	3539_OncotypeDXqRTPCR.txt	bfc0ffcb-86fe-5fc1-82a1-bbab6759e88b	318.0	c752788c1d65cd408e163c31550d158a	uploaded	s3://bento-files/PACT1-1K/3539_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3460732	BENTO-LAB-001	BENTO-FILE-3460732	qRT-PCR output	text
file	3544_OncotypeDXqRTPCR.txt	9a1647ae-c92a-5643-8ae8-da00d39adafd	316.0	06202557fdba1189e56e1a166d6bc7c0	uploaded	s3://bento-files/PACT1-1K/3544_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3464384	BENTO-LAB-001	BENTO-FILE-3464384	qRT-PCR output	text
file	3555_OncotypeDXqRTPCR.txt	b0c9f6c8-8c21-50f1-b747-7a20c26fb80b	316.0	a887598d2f861501dbc1ad60b144f317	uploaded	s3://bento-files/PACT1-1K/3555_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3473025	BENTO-LAB-001	BENTO-FILE-3473025	qRT-PCR output	text
file	3556_OncotypeDXqRTPCR.txt	bd203632-e411-5f98-a6f1-fe60bc451601	317.0	d29eb6da67a260a3c74c1856663f0f5a	uploaded	s3://bento-files/PACT1-1K/3556_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3473627	BENTO-LAB-001	BENTO-FILE-3473627	qRT-PCR output	text
file	3562_OncotypeDXqRTPCR.txt	93e8900a-e285-5e98-b6ce-02c0a24acc93	316.0	4a04ed1671af4a6bf2c0860e09f97e43	uploaded	s3://bento-files/PACT1-1K/3562_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3479071	BENTO-LAB-001	BENTO-FILE-3479071	qRT-PCR output	text
file	3578_OncotypeDXqRTPCR.txt	2aad4594-fdbe-5492-a64a-6a45895e1e92	316.0	4754b1051eb107074a8201fb38a90be8	uploaded	s3://bento-files/PACT1-1K/3578_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3493816	BENTO-LAB-001	BENTO-FILE-3493816	qRT-PCR output	text
file	3593_OncotypeDXqRTPCR.txt	372e3092-4be0-5e09-8f5b-b30e1d2b5e05	317.0	6caeaebda4b8315e5d7773e7cba595ac	uploaded	s3://bento-files/PACT1-1K/3593_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3508142	BENTO-LAB-001	BENTO-FILE-3508142	qRT-PCR output	text
file	3634_OncotypeDXqRTPCR.txt	bbf83790-0cb9-5047-98e4-9351e79302f5	318.0	05f78d10f30c3928a84cfb673024080f	uploaded	s3://bento-files/PACT1-1K/3634_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3563062	BENTO-LAB-001	BENTO-FILE-3563062	qRT-PCR output	text
file	3647_OncotypeDXqRTPCR.txt	c0778477-4222-5b56-910a-b5a8c37960c5	314.0	3b5fb43fef56562306ba17f428669d18	uploaded	s3://bento-files/PACT1-1K/3647_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3570593	BENTO-LAB-001	BENTO-FILE-3570593	qRT-PCR output	text
file	3650_OncotypeDXqRTPCR.txt	5622ea8b-43b3-5b0f-b4af-1390097d5a21	317.0	59076a34b20a3342ab0bc95dbe14f666	uploaded	s3://bento-files/PACT1-1K/3650_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3573221	BENTO-LAB-001	BENTO-FILE-3573221	qRT-PCR output	text
file	3651_OncotypeDXqRTPCR.txt	362e538f-a533-5c32-9ac7-88fc23e06be1	318.0	aed6fc87d84480084014ec2a3596f7b3	uploaded	s3://bento-files/PACT1-1K/3651_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3575059	BENTO-LAB-001	BENTO-FILE-3575059	qRT-PCR output	text
file	3675_OncotypeDXqRTPCR.txt	40e8285b-7b6d-57dc-80fb-d2a913ddf573	319.0	7cefb8c0ae899c90e651ca0222d42024	uploaded	s3://bento-files/PACT1-1K/3675_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3600848	BENTO-LAB-001	BENTO-FILE-3600848	qRT-PCR output	text
file	3680_OncotypeDXqRTPCR.txt	c8dc55da-9872-58e4-9961-056e45e157ac	318.0	be928a7b9f5873c9e893cbe89ede3f8a	uploaded	s3://bento-files/PACT1-1K/3680_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3603833	BENTO-LAB-001	BENTO-FILE-3603833	qRT-PCR output	text
file	3735_OncotypeDXqRTPCR.txt	0ae52348-9a7a-5787-854d-3f39d7c80f49	317.0	ae4e77d098ba056f199c8b88a5ea3d40	uploaded	s3://bento-files/PACT1-1K/3735_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3653973	BENTO-LAB-001	BENTO-FILE-3653973	qRT-PCR output	text
file	3748_OncotypeDXqRTPCR.txt	215181a2-31c9-5429-a064-a8f8f2f5fada	318.0	15e8954595421f3065d87d14027ac001	uploaded	s3://bento-files/PACT1-1K/3748_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3663547	BENTO-LAB-001	BENTO-FILE-3663547	qRT-PCR output	text
file	3749_OncotypeDXqRTPCR.txt	2df95c1e-9ad1-5fd6-a304-a9ea98e22f1d	318.0	b8c9b43e77206683e3cb017255aa3caa	uploaded	s3://bento-files/PACT1-1K/3749_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3665366	BENTO-LAB-001	BENTO-FILE-3665366	qRT-PCR output	text
file	3763_OncotypeDXqRTPCR.txt	5500e794-5de0-54b8-b232-6b9136bb09d7	317.0	ebb81538a3aeb5038daa6bb702ebd936	uploaded	s3://bento-files/PACT1-1K/3763_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3678302	BENTO-LAB-001	BENTO-FILE-3678302	qRT-PCR output	text
file	3765_OncotypeDXqRTPCR.txt	1ad2e4b5-300c-5a6e-abbc-ccbc30625783	315.0	a4115237242c67bfc6f6ee930bf25be5	uploaded	s3://bento-files/PACT1-1K/3765_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3680830	BENTO-LAB-001	BENTO-FILE-3680830	qRT-PCR output	text
file	3789_OncotypeDXqRTPCR.txt	9fa3b18d-2337-5800-a5ad-24b0d8d4fbfd	315.0	aefd78421880f10828138a4247db0c85	uploaded	s3://bento-files/PACT1-1K/3789_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3703472	BENTO-LAB-001	BENTO-FILE-3703472	qRT-PCR output	text
file	3798_OncotypeDXqRTPCR.txt	f3598c5a-181d-502b-84c4-e95f7f252dbc	317.0	08fa3f378f4c39d4bdacc9040746a1ee	uploaded	s3://bento-files/PACT1-1K/3798_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3714135	BENTO-LAB-001	BENTO-FILE-3714135	qRT-PCR output	text
file	3800_OncotypeDXqRTPCR.txt	ab6418be-66af-5610-a693-2f8fb58beae3	317.0	462aa6685d992fff9c6e0384a01b5ca8	uploaded	s3://bento-files/PACT1-1K/3800_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3715860	BENTO-LAB-001	BENTO-FILE-3715860	qRT-PCR output	text
file	3810_OncotypeDXqRTPCR.txt	59eeb77d-d085-5fce-8b80-90be3482d90c	318.0	b13cfdaa62b6ea090e9c7d46ad56988e	uploaded	s3://bento-files/PACT1-1K/3810_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3727439	BENTO-LAB-001	BENTO-FILE-3727439	qRT-PCR output	text
file	3818_OncotypeDXqRTPCR.txt	d8209d0d-8f24-5b59-b80b-5e6045fdd107	319.0	b0378c3f848193de3ff4055c1ae90232	uploaded	s3://bento-files/PACT1-1K/3818_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3733981	BENTO-LAB-001	BENTO-FILE-3733981	qRT-PCR output	text
file	3829_OncotypeDXqRTPCR.txt	f8f34b44-04c7-5502-9389-399e5a61adcf	318.0	f905f1c085712911f22fcd90b13de437	uploaded	s3://bento-files/PACT1-1K/3829_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3742479	BENTO-LAB-001	BENTO-FILE-3742479	qRT-PCR output	text
file	3835_OncotypeDXqRTPCR.txt	b56f5c26-b1a2-5c3f-8082-96418a7af9c8	318.0	02b938b4e76ebf8f56752cc4b6660a6d	uploaded	s3://bento-files/PACT1-1K/3835_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3746167	BENTO-LAB-001	BENTO-FILE-3746167	qRT-PCR output	text
file	3836_OncotypeDXqRTPCR.txt	ae4aeecd-44dd-5bf8-a401-826213246c93	319.0	ce6be007cd298a221f19f82760122e6b	uploaded	s3://bento-files/PACT1-1K/3836_OncotypeDXqRTPCR.txt	txt	['Open']	BENTO-BIOS-3751341	BENTO-LAB-001	BENTO-FILE-3751341	qRT-PCR output	text
